SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
DVL, EQ, 25-Jun-2019, 86.10, 88.00, 88.00, 85.25, 86.90, 86.05, 86.12, 3009, 2.59, 61, 2554, 84.88
DWARKESH, EQ, 25-Jun-2019, 25.60, 25.35, 25.75, 24.65, 25.25, 25.00, 25.07, 308646, 77.36, 1043, 204610, 66.29
DYNAMATECH, EQ, 25-Jun-2019, 1366.60, 1361.60, 1392.70, 1355.95, 1356.00, 1358.40, 1364.94, 433, 5.91, 91, 225, 51.96
DYNPRO, EQ, 25-Jun-2019, 122.05, 121.10, 122.00, 119.05, 119.30, 119.35, 119.75, 4209, 5.04, 166, 2897, 68.83
E2E, SM, 25-Jun-2019, 40.00, 39.00, 42.60, 39.00, 42.60, 42.60, 40.20, 6000, 2.41, 3, 6000, 100.00
EASTSILK, BE, 25-Jun-2019, 1.30, 1.30, 1.30, 1.25, 1.25, 1.25, 1.27, 10660, 0.14, 12, -, -
EASUNREYRL, EQ, 25-Jun-2019, 4.45, 4.30, 4.65, 4.25, 4.65, 4.65, 4.48, 8895, 0.40, 40, 5446, 61.23
ECLERX, EQ, 25-Jun-2019, 785.65, 782.05, 782.05, 752.25, 770.10, 770.10, 766.51, 33396, 255.98, 3652, 18893, 56.57
ECLFINANCE, N5, 25-Jun-2019, 996.00, 1030.00, 1030.00, 1000.00, 1000.00, 1000.09, 1000.21, 652, 6.52, 9, 651, 99.85
ECLFINANCE, N7, 25-Jun-2019, 1815.62, 1810.00, 1829.00, 1810.00, 1829.00, 1829.00, 1822.67, 6, 0.11, 2, 6, 100.00
ECLFINANCE, NF, 25-Jun-2019, 1040.00, 1043.00, 1044.00, 1043.00, 1044.00, 1043.84, 1043.84, 64, 0.67, 3, 64, 100.00
ECLFINANCE, NH, 25-Jun-2019, 1000.00, 1000.00, 1000.00, 998.00, 998.00, 998.00, 999.00, 300, 3.00, 3, 300, 100.00
ECLFINANCE, NJ, 25-Jun-2019, 904.24, 904.25, 905.00, 903.00, 905.00, 905.00, 903.70, 19, 0.17, 5, 18, 94.74
ECLFINANCE, NM, 25-Jun-2019, 1010.00, 1010.00, 1011.10, 1007.00, 1007.00, 1007.00, 1009.39, 483, 4.88, 12, 483, 100.00
ECLFINANCE, NN, 25-Jun-2019, 1005.10, 1006.00, 1006.00, 1005.10, 1005.10, 1005.10, 1005.82, 125, 1.26, 5, 125, 100.00
ECLFINANCE, NO, 25-Jun-2019, 956.00, 955.11, 959.80, 951.65, 951.65, 952.14, 953.82, 1205, 11.49, 29, 997, 82.74
ECLFINANCE, NP, 25-Jun-2019, 997.00, 1000.00, 1000.00, 1000.00, 1000.00, 1000.00, 1000.00, 100, 1.00, 3, 100, 100.00
ECLFINANCE, NR, 25-Jun-2019, 986.05, 989.80, 994.50, 985.00, 986.51, 986.51, 990.97, 1560, 15.46, 23, 846, 54.23
EDELWEISS, EQ, 25-Jun-2019, 171.30, 171.30, 172.50, 166.60, 167.35, 167.35, 168.73, 658406, 1110.93, 9451, 347033, 52.71
EDL, BZ, 25-Jun-2019, 5.15, 5.15, 5.40, 4.90, 5.40, 5.40, 5.13, 1335, 0.07, 15, -, -
EDUCOMP, BZ, 25-Jun-2019, 1.35, 1.40, 1.40, 1.30, 1.40, 1.40, 1.39, 34236, 0.48, 65, -, -
EHFLNCD, N6, 25-Jun-2019, 1008.09, 1010.10, 1010.10, 1010.00, 1010.00, 1010.00, 1010.03, 300, 3.03, 3, 300, 100.00
EICHERMOT, EQ, 25-Jun-2019, 19098.20, 19100.55, 19248.90, 18831.05, 19128.00, 19116.85, 19021.70, 129656, 24662.77, 30349, 34995, 26.99
EIDPARRY, EQ, 25-Jun-2019, 165.95, 165.40, 168.55, 164.00, 168.00, 167.20, 165.44, 68514, 113.35, 962, 51710, 75.47
EIFFL, SM, 25-Jun-2019, 113.40, 114.00, 114.30, 112.70, 112.85, 112.85, 113.37, 8000, 9.07, 6, 8000, 100.00
EIHAHOTELS, EQ, 25-Jun-2019, 353.70, 350.00, 362.75, 350.00, 360.00, 360.25, 355.59, 170, 0.60, 62, 125, 73.53
EIHOTEL, EQ, 25-Jun-2019, 171.30, 171.95, 175.40, 170.00, 174.45, 173.75, 174.03, 129747, 225.80, 1372, 102622, 79.09
EIMCOELECO, EQ, 25-Jun-2019, 378.55, 389.10, 394.00, 370.20, 383.05, 389.00, 384.20, 1536, 5.90, 69, 1090, 70.96
EKC, EQ, 25-Jun-2019, 25.05, 25.00, 25.00, 24.20, 24.50, 24.35, 24.54, 21332, 5.24, 186, 14463, 67.80
ELAND, EQ, 25-Jun-2019, 5.85, 6.10, 6.10, 6.10, 6.10, 6.10, 6.10, 2001, 0.12, 9, 2001, 100.00
ELECON, EQ, 25-Jun-2019, 45.20, 45.00, 45.35, 44.65, 44.85, 44.90, 45.04, 26799, 12.07, 456, 20932, 78.11
ELECTCAST, EQ, 25-Jun-2019, 16.55, 16.40, 16.85, 16.25, 16.70, 16.65, 16.51, 38910, 6.42, 176, 28753, 73.90
ELECTHERM, EQ, 25-Jun-2019, 262.90, 256.65, 267.00, 252.50, 258.00, 263.10, 263.64, 65778, 173.42, 966, 43583, 66.26
ELGIEQUIP, EQ, 25-Jun-2019, 261.40, 260.70, 261.95, 258.50, 259.40, 259.85, 260.35, 5100, 13.28, 301, 2742, 53.76
ELGIRUBCO, EQ, 25-Jun-2019, 18.95, 18.00, 19.50, 18.00, 19.35, 19.35, 19.34, 4440, 0.86, 49, 3602, 81.13
EMAMILTD, EQ, 25-Jun-2019, 267.25, 271.40, 301.00, 271.00, 291.50, 290.35, 288.77, 12968646, 37448.93, 192806, 5675550, 43.76
EMAMIPAP, EQ, 25-Jun-2019, 91.55, 90.00, 100.70, 86.65, 99.10, 99.15, 98.46, 19480, 19.18, 241, 11000, 56.47
EMAMIREAL, EQ, 25-Jun-2019, 51.00, 48.05, 56.10, 48.05, 56.10, 56.10, 55.18, 77671, 42.86, 717, 45810, 58.98
EMBASSY, RR, 25-Jun-2019, 373.40, 370.05, 374.25, 368.25, 370.00, 368.98, 373.30, 342400, 1278.19, 126, 330000, 96.38
EMCO, EQ, 25-Jun-2019, 1.75, 1.75, 1.80, 1.75, 1.80, 1.80, 1.79, 19944, 0.36, 20, 19444, 97.49
EMKAY, EQ, 25-Jun-2019, 72.90, 74.70, 77.50, 71.15, 73.25, 73.90, 72.64, 68988, 50.12, 232, 58102, 84.22
EMKAYTOOLS, SM, 25-Jun-2019, 120.00, 117.00, 117.00, 117.00, 117.00, 117.00, 117.00, 600, 0.70, 1, 600, 100.00
EMMBI, EQ, 25-Jun-2019, 143.10, 143.90, 148.00, 143.10, 145.00, 145.80, 145.60, 11419, 16.63, 176, 9878, 86.50
EMOFSR1RDP, MF, 25-Jun-2019, 7.40, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 12, 0.00, 1, 12, 100.00
EMOFSR1RGG, MF, 25-Jun-2019, 7.40, 7.25, 7.55, 7.25, 7.55, 7.55, 7.44, 44630, 3.32, 21, 27690, 62.04
ENDURANCE, EQ, 25-Jun-2019, 1129.45, 1118.00, 1141.00, 1101.00, 1129.80, 1130.60, 1116.97, 44616, 498.35, 3496, 32819, 73.56
ENERGYDEV, EQ, 25-Jun-2019, 5.95, 6.30, 6.30, 5.85, 5.90, 5.90, 6.00, 27729, 1.66, 153, 26086, 94.07
ENGINERSIN, EQ, 25-Jun-2019, 116.60, 116.25, 118.65, 115.95, 118.35, 118.20, 117.43, 531205, 623.80, 4231, 133973, 25.22
ENIL, EQ, 25-Jun-2019, 437.65, 435.40, 437.25, 423.15, 429.00, 429.80, 430.21, 3012, 12.96, 140, 2681, 89.01
EON, EQ, 25-Jun-2019, 23.85, 23.15, 24.80, 22.65, 23.65, 23.35, 23.44, 17653, 4.14, 292, 6628, 37.55
EQUITAS, EQ, 25-Jun-2019, 124.70, 123.85, 126.55, 119.25, 120.00, 119.95, 121.95, 6104917, 7444.94, 23898, 2493061, 40.84
ERFLNCDI, N4, 25-Jun-2019, 941.08, 943.50, 943.50, 943.50, 943.50, 943.50, 943.50, 1, 0.01, 1, 1, 100.00
ERFLNCDI, N5, 25-Jun-2019, 823.34, 830.00, 830.00, 812.00, 812.00, 812.00, 825.23, 130, 1.07, 7, 130, 100.00
ERFLNCDI, N6, 25-Jun-2019, 899.00, 901.00, 901.00, 901.00, 901.00, 901.00, 901.00, 100, 0.90, 3, 100, 100.00
ERIS, EQ, 25-Jun-2019, 508.80, 531.00, 534.00, 502.50, 503.95, 509.00, 518.66, 127328, 660.40, 9015, 42578, 33.44
EROSMEDIA, EQ, 25-Jun-2019, 22.20, 21.10, 21.10, 21.10, 21.10, 21.10, 21.10, 67068, 14.15, 289, 67068, 100.00
ESABINDIA, EQ, 25-Jun-2019, 1152.80, 1144.85, 1190.00, 1144.85, 1160.00, 1169.25, 1170.87, 6031, 70.61, 641, 4972, 82.44
ESCORTS, EQ, 25-Jun-2019, 551.65, 548.90, 551.85, 524.20, 544.00, 544.40, 539.35, 2330881, 12571.51, 43259, 285478, 12.25
ESSARSHPNG, EQ, 25-Jun-2019, 7.60, 7.30, 7.95, 7.30, 7.95, 7.95, 7.60, 1875885, 142.59, 66, 1873238, 99.86
ESSDEE, BZ, 25-Jun-2019, 5.25, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 1947, 0.10, 14, -, -
ESSELPACK, EQ, 25-Jun-2019, 129.60, 129.10, 130.10, 129.10, 129.30, 129.40, 129.69, 92135, 119.49, 730, 80678, 87.56
ESTER, EQ, 25-Jun-2019, 30.80, 30.35, 31.50, 29.70, 30.95, 30.90, 30.72, 11167, 3.43, 123, 8505, 76.16
EUROMULTI, BE, 25-Jun-2019, 0.50, 0.50, 0.55, 0.50, 0.55, 0.55, 0.55, 2900, 0.02, 10, -, -
EUROTEXIND, EQ, 25-Jun-2019, 13.70, 13.50, 13.50, 13.50, 13.50, 13.50, 13.50, 309, 0.04, 2, 309, 100.00
EVEREADY, EQ, 25-Jun-2019, 71.90, 74.75, 75.45, 72.10, 75.45, 75.45, 73.83, 182917, 135.04, 2169, 109213, 59.71
EVERESTIND, EQ, 25-Jun-2019, 399.65, 400.75, 406.20, 396.15, 399.50, 399.00, 399.34, 12427, 49.63, 565, 7754, 62.40
EXCEL, EQ, 25-Jun-2019, 1.30, 1.30, 1.35, 1.25, 1.35, 1.35, 1.34, 142560, 1.91, 65, 115532, 81.04
EXCELCROP, EQ, 25-Jun-2019, 2998.45, 2981.05, 3005.00, 2970.00, 2985.00, 2978.30, 2979.66, 1374, 40.94, 148, 1100, 80.06
EXCELINDUS, EQ, 25-Jun-2019, 952.10, 952.55, 962.05, 940.00, 940.10, 941.50, 951.24, 2754, 26.20, 523, 1699, 61.69
EXIDEIND, EQ, 25-Jun-2019, 199.65, 199.90, 204.40, 199.20, 204.20, 203.85, 201.80, 973828, 1965.22, 24466, 348978, 35.84
EXPLEOSOL, EQ, 25-Jun-2019, 413.90, 410.10, 418.00, 408.05, 408.05, 409.40, 411.43, 8632, 35.51, 569, 5187, 60.09
FACT, EQ, 25-Jun-2019, 37.50, 37.60, 38.50, 36.65, 38.30, 38.05, 37.91, 47333, 17.94, 499, 25021, 52.86
FAIRCHEM, EQ, 25-Jun-2019, 524.80, 524.90, 529.10, 522.00, 522.00, 523.55, 526.64, 7415, 39.05, 251, 6595, 88.94
FCL, EQ, 25-Jun-2019, 34.95, 35.00, 35.25, 34.50, 34.75, 34.55, 34.70, 76528, 26.56, 556, 51697, 67.55
FCONSUMER, EQ, 25-Jun-2019, 39.40, 39.35, 39.65, 38.00, 39.50, 39.15, 38.82, 1250191, 485.33, 3824, 826605, 66.12
FCSSOFT, EQ, 25-Jun-2019, 0.15, 0.20, 0.20, 0.15, 0.20, 0.20, 0.20, 1388900, 2.75, 136, 879757, 63.34
FDC, EQ, 25-Jun-2019, 175.00, 174.25, 176.80, 173.95, 176.80, 176.55, 176.07, 16451, 28.97, 487, 11248, 68.37
FEDERALBNK, EQ, 25-Jun-2019, 102.90, 102.30, 104.50, 102.05, 103.95, 103.95, 103.69, 5981041, 6201.66, 16427, 2321855, 38.82
FEL, EQ, 25-Jun-2019, 34.00, 34.00, 34.20, 33.20, 34.00, 33.95, 33.75, 247655, 83.59, 1037, 178008, 71.88
FELDVR, EQ, 25-Jun-2019, 32.10, 31.15, 32.50, 31.15, 31.80, 31.90, 31.47, 6795, 2.14, 64, 4994, 73.50
FIEMIND, EQ, 25-Jun-2019, 433.75, 433.40, 439.50, 433.40, 439.00, 438.75, 436.65, 3201, 13.98, 191, 2269, 70.88
FILATEX, EQ, 25-Jun-2019, 38.55, 38.00, 38.50, 37.55, 37.80, 38.10, 38.04, 923960, 351.49, 1026, 506534, 54.82
FINCABLES, EQ, 25-Jun-2019, 441.15, 436.05, 465.00, 435.10, 447.15, 452.05, 450.93, 46201, 208.33, 3580, 16120, 34.89
FINEORG, EQ, 25-Jun-2019, 1343.55, 1410.00, 1410.00, 1325.10, 1358.55, 1359.70, 1357.86, 20835, 282.91, 1577, 16932, 81.27
FINPIPE, EQ, 25-Jun-2019, 500.80, 501.50, 511.55, 500.00, 510.00, 510.20, 505.27, 19228, 97.15, 851, 11959, 62.20
FLEXITUFF, EQ, 25-Jun-2019, 31.35, 33.00, 34.95, 30.05, 31.80, 31.20, 31.51, 1577, 0.50, 63, 868, 55.04
FLFL, EQ, 25-Jun-2019, 461.45, 468.80, 468.80, 451.45, 452.90, 452.95, 455.05, 128659, 585.46, 1431, 110437, 85.84
FMGOETZE, EQ, 25-Jun-2019, 528.05, 527.55, 527.55, 521.15, 525.10, 525.55, 524.67, 1005, 5.27, 178, 638, 63.48
FMNL, EQ, 25-Jun-2019, 37.05, 38.60, 38.90, 36.10, 37.50, 37.25, 37.39, 12971, 4.85, 160, 7423, 57.23
FOCUS, SM, 25-Jun-2019, 155.60, 148.05, 154.00, 148.05, 154.00, 154.00, 151.03, 2000, 3.02, 2, 2000, 100.00
FORTIS, EQ, 25-Jun-2019, 129.25, 129.00, 129.40, 128.10, 129.05, 129.00, 128.77, 968578, 1247.22, 13257, 728290, 75.19
FOSECOIND, EQ, 25-Jun-2019, 1278.45, 1269.95, 1280.05, 1258.00, 1260.40, 1267.05, 1268.66, 223, 2.83, 56, 177, 79.37
FRETAIL, EQ, 25-Jun-2019, 469.10, 473.00, 480.95, 463.80, 477.20, 477.65, 471.56, 244616, 1153.52, 7215, 155923, 63.74
FSC, EQ, 25-Jun-2019, 584.25, 576.30, 589.00, 575.55, 577.00, 577.80, 578.41, 627, 3.63, 80, 458, 73.05
FSL, EQ, 25-Jun-2019, 49.85, 49.80, 49.90, 48.80, 49.50, 49.50, 49.44, 986437, 487.71, 10335, 525927, 53.32
GABRIEL, EQ, 25-Jun-2019, 107.65, 105.70, 110.50, 105.70, 108.45, 107.90, 108.68, 52440, 56.99, 1209, 28231, 53.83
GAEL, EQ, 25-Jun-2019, 165.10, 167.50, 169.90, 162.20, 167.40, 167.35, 166.70, 26083, 43.48, 549, 15753, 60.40
GAIL, EQ, 25-Jun-2019, 306.70, 305.50, 310.55, 304.25, 309.45, 309.70, 307.52, 3871816, 11906.68, 70284, 1912430, 49.39
GAL, EQ, 25-Jun-2019, 3.55, 3.40, 3.80, 3.35, 3.60, 3.45, 3.46, 1808, 0.06, 41, 1571, 86.89
GALAXYSURF, EQ, 25-Jun-2019, 1196.30, 1214.90, 1216.00, 1183.00, 1199.50, 1209.30, 1199.11, 7105, 85.20, 633, 5875, 82.69
GALLANTT, EQ, 25-Jun-2019, 38.85, 41.45, 41.45, 37.30, 38.10, 37.60, 37.87, 35883, 13.59, 461, 26413, 73.61
GALLISPAT, EQ, 25-Jun-2019, 37.00, 38.00, 38.00, 35.65, 35.85, 36.55, 36.68, 63036, 23.12, 142, 44858, 71.16
GAMMNINFRA, EQ, 25-Jun-2019, 0.40, 0.45, 0.45, 0.35, 0.45, 0.40, 0.40, 2234288, 8.96, 309, 1683215, 75.34
GANDHITUBE, EQ, 25-Jun-2019, 393.45, 392.30, 397.90, 383.10, 396.90, 397.70, 394.71, 467, 1.84, 42, 417, 89.29
GANECOS, EQ, 25-Jun-2019, 290.85, 298.95, 299.00, 285.10, 292.00, 289.90, 290.87, 6254, 18.19, 199, 3570, 57.08
GANESHHOUC, EQ, 25-Jun-2019, 48.05, 48.05, 49.65, 46.20, 46.50, 46.75, 47.20, 11143, 5.26, 284, 6907, 61.99
GANGESSECU, EQ, 25-Jun-2019, 46.50, 45.00, 46.50, 44.00, 44.25, 44.25, 45.82, 3189, 1.46, 15, 2665, 83.57
GANGOTRI, BZ, 25-Jun-2019, 0.85, 0.85, 0.85, 0.80, 0.80, 0.80, 0.84, 3301, 0.03, 13, -, -
GARDENSILK, EQ, 25-Jun-2019, 13.55, 13.40, 14.20, 13.30, 13.90, 13.90, 13.83, 4276, 0.59, 87, 2859, 66.86
GARFIBRES, EQ, 25-Jun-2019, 1206.20, 1215.00, 1222.00, 1201.00, 1201.00, 1203.15, 1208.29, 2862, 34.58, 148, 2366, 82.67
GATI, EQ, 25-Jun-2019, 66.65, 66.30, 66.60, 65.05, 65.45, 65.70, 65.52, 386357, 253.15, 3155, 173120, 44.81
GAYAHWS, EQ, 25-Jun-2019, 0.65, 0.70, 0.70, 0.65, 0.70, 0.70, 0.66, 9754, 0.06, 18, 9213, 94.45
GAYAPROJ, EQ, 25-Jun-2019, 158.60, 157.00, 159.40, 155.00, 156.50, 156.65, 157.13, 27107, 42.59, 361, 21734, 80.18
GDL, EQ, 25-Jun-2019, 130.25, 131.00, 131.00, 128.10, 129.00, 129.10, 129.41, 61104, 79.07, 3609, 26808, 43.87
GEECEE, EQ, 25-Jun-2019, 108.25, 109.90, 109.90, 108.00, 109.75, 108.25, 108.57, 655, 0.71, 43, 506, 77.25
GENESYS, EQ, 25-Jun-2019, 83.60, 85.00, 85.00, 76.05, 81.00, 79.15, 79.76, 34265, 27.33, 1239, 17334, 50.59
GENUSPAPER, EQ, 25-Jun-2019, 5.95, 6.00, 6.00, 5.70, 5.90, 5.90, 5.87, 30161, 1.77, 115, 17714, 58.73
GENUSPOWER, EQ, 25-Jun-2019, 23.10, 23.00, 23.60, 22.90, 22.90, 23.15, 23.25, 107660, 25.03, 618, 82590, 76.71
GEOJITFSL, EQ, 25-Jun-2019, 34.10, 34.00, 34.75, 33.55, 33.90, 34.10, 34.23, 39121, 13.39, 633, 26564, 67.90
GEPIL, EQ, 25-Jun-2019, 828.90, 827.45, 853.00, 817.55, 850.00, 850.20, 843.38, 7638, 64.42, 455, 5600, 73.32
GESHIP, EQ, 25-Jun-2019, 266.05, 265.00, 267.80, 258.05, 265.00, 264.95, 263.99, 76231, 201.25, 1963, 67505, 88.55
GET&D, EQ, 25-Jun-2019, 232.45, 232.05, 234.40, 230.60, 231.00, 231.15, 231.99, 13752, 31.90, 1656, 10828, 78.74
GHCL, EQ, 25-Jun-2019, 244.85, 244.85, 247.00, 242.95, 243.55, 244.40, 245.07, 39243, 96.17, 1004, 20070, 51.14
GICHSGFIN, EQ, 25-Jun-2019, 242.65, 241.10, 243.50, 241.00, 243.20, 242.25, 241.96, 27844, 67.37, 1036, 18542, 66.59
GICL, SM, 25-Jun-2019, 23.95, 24.90, 24.90, 24.90, 24.90, 24.90, 24.90, 6000, 1.49, 1, 6000, 100.00
GICRE, EQ, 25-Jun-2019, 205.80, 206.00, 211.80, 204.10, 206.25, 206.90, 205.14, 606703, 1244.57, 6641, 565007, 93.13
GILLANDERS, EQ, 25-Jun-2019, 42.00, 40.70, 41.60, 37.10, 40.00, 39.55, 39.64, 5239, 2.08, 91, 3880, 74.06
GILLETTE, EQ, 25-Jun-2019, 7404.20, 7379.65, 7444.05, 7333.50, 7355.05, 7375.05, 7385.49, 1022, 75.48, 575, 646, 63.21
GINNIFILA, EQ, 25-Jun-2019, 10.10, 10.55, 10.70, 9.55, 9.80, 9.95, 10.07, 52111, 5.25, 366, 31871, 61.16
GIPCL, EQ, 25-Jun-2019, 71.65, 71.65, 73.05, 71.65, 72.00, 72.00, 72.40, 43694, 31.63, 380, 33449, 76.55
GKWLIMITED, EQ, 25-Jun-2019, 585.05, 558.35, 594.95, 558.35, 587.00, 580.00, 582.54, 43, 0.25, 13, 34, 79.07
GLAXO, EQ, 25-Jun-2019, 1229.85, 1225.50, 1233.55, 1225.10, 1230.00, 1227.20, 1229.07, 38779, 476.62, 1132, 36467, 94.04
GLENMARK, EQ, 25-Jun-2019, 461.00, 468.90, 468.90, 451.60, 457.45, 455.55, 455.96, 5483276, 25001.76, 84015, 1548622, 28.24
GLOBAL, SM, 25-Jun-2019, 109.60, 115.00, 115.00, 115.00, 115.00, 115.00, 115.00, 5000, 5.75, 2, 5000, 100.00
GLOBALVECT, EQ, 25-Jun-2019, 61.55, 62.95, 64.60, 60.60, 64.60, 64.10, 63.02, 8098, 5.10, 148, 5892, 72.76
GLOBOFFS, EQ, 25-Jun-2019, 8.95, 8.45, 8.95, 8.45, 8.70, 8.75, 8.70, 7328, 0.64, 49, 7134, 97.35
GLOBUSSPR, EQ, 25-Jun-2019, 130.25, 129.20, 132.50, 129.20, 131.20, 131.90, 131.86, 54236, 71.51, 409, 47783, 88.10
GMBREW, EQ, 25-Jun-2019, 481.75, 482.00, 492.00, 482.00, 491.00, 490.25, 488.19, 18133, 88.52, 934, 12036, 66.38
GMDCLTD, EQ, 25-Jun-2019, 74.50, 74.50, 74.60, 73.50, 73.50, 73.60, 73.84, 58132, 42.92, 666, 45174, 77.71
GMMPFAUDLR, EQ, 25-Jun-2019, 1329.65, 1317.05, 1329.00, 1302.20, 1314.00, 1311.35, 1315.84, 3385, 44.54, 342, 2797, 82.63
GMRINFRA, EQ, 25-Jun-2019, 15.35, 15.30, 15.45, 15.00, 15.15, 15.10, 15.10, 14871099, 2245.53, 8258, 6187432, 41.61
GNA, EQ, 25-Jun-2019, 265.45, 268.00, 272.00, 264.95, 268.00, 268.80, 268.54, 18105, 48.62, 1324, 6736, 37.21
GNFC, EQ, 25-Jun-2019, 240.25, 240.95, 241.55, 235.95, 236.40, 236.70, 238.27, 204007, 486.08, 5742, 76167, 37.34
GOACARBON, EQ, 25-Jun-2019, 336.90, 337.80, 350.00, 334.40, 343.00, 343.55, 343.90, 56035, 192.71, 2616, 14991, 26.75
GOCLCORP, EQ, 25-Jun-2019, 270.70, 268.70, 276.95, 268.70, 270.00, 270.45, 271.45, 2630, 7.14, 120, 1490, 56.65
GODFRYPHLP, EQ, 25-Jun-2019, 866.95, 859.00, 878.00, 852.00, 873.90, 873.50, 869.89, 101133, 879.75, 4222, 18614, 18.41
GODREJAGRO, EQ, 25-Jun-2019, 505.15, 506.40, 506.40, 500.30, 506.00, 504.50, 504.09, 52898, 266.65, 4776, 36983, 69.91
GODREJCP, EQ, 25-Jun-2019, 674.20, 672.05, 678.45, 669.70, 675.00, 675.65, 674.31, 926776, 6249.36, 17719, 493125, 53.21
GODREJIND, EQ, 25-Jun-2019, 477.75, 480.65, 487.50, 475.05, 483.00, 484.85, 480.70, 329417, 1583.50, 16823, 108208, 32.85
GODREJPROP, EQ, 25-Jun-2019, 960.45, 957.90, 1004.35, 956.00, 980.25, 982.20, 981.80, 409062, 4016.17, 23123, 135204, 33.05
GOENKA, BZ, 25-Jun-2019, 0.30, 0.25, 0.30, 0.25, 0.30, 0.30, 0.29, 56281, 0.16, 23, -, -
GOKEX, EQ, 25-Jun-2019, 90.60, 90.00, 95.60, 89.30, 93.80, 93.55, 93.55, 158819, 148.58, 2029, 80130, 50.45
GOKUL, BE, 25-Jun-2019, 14.80, 14.10, 14.15, 14.10, 14.10, 14.10, 14.10, 2942, 0.41, 12, -, -
GOKULAGRO, BE, 25-Jun-2019, 15.05, 14.30, 14.30, 14.30, 14.30, 14.30, 14.30, 811, 0.12, 7, -, -
GOLDBEES, EQ, 25-Jun-2019, 3000.70, 3032.20, 3060.00, 3027.15, 3043.90, 3041.70, 3040.40, 31389, 954.35, 3329, 17039, 54.28
GOLDENTOBC, EQ, 25-Jun-2019, 34.75, 34.80, 34.80, 31.70, 34.55, 34.50, 34.10, 1117, 0.38, 23, 306, 27.39
GOLDIAM, EQ, 25-Jun-2019, 119.05, 120.60, 129.50, 118.05, 121.00, 121.50, 124.74, 314983, 392.90, 5234, 96228, 30.55
GOLDSHARE, EQ, 25-Jun-2019, 3017.60, 3040.10, 3079.90, 3040.10, 3060.00, 3061.75, 3059.86, 2264, 69.28, 299, 1649, 72.84
GOLDTECH, EQ, 25-Jun-2019, 9.00, 8.90, 9.65, 8.90, 9.35, 9.30, 9.33, 9859, 0.92, 111, 5332, 54.08
GOODLUCK, EQ, 25-Jun-2019, 64.50, 64.10, 66.25, 62.00, 63.55, 63.40, 63.91, 24004, 15.34, 228, 21690, 90.36
GPIL, EQ, 25-Jun-2019, 193.45, 192.70, 201.00, 192.70, 200.00, 199.60, 198.04, 52065, 103.11, 1688, 20673, 39.71
GPPL, EQ, 25-Jun-2019, 84.65, 84.65, 85.80, 82.10, 85.75, 85.20, 83.87, 61279, 51.39, 1300, 26393, 43.07
GPTINFRA, EQ, 25-Jun-2019, 44.35, 47.95, 47.95, 44.00, 44.90, 46.05, 46.39, 606, 0.28, 18, 356, 58.75
GRANULES, EQ, 25-Jun-2019, 95.70, 95.45, 98.40, 94.00, 97.60, 97.65, 96.96, 318838, 309.16, 3003, 110551, 34.67
GRAPHITE, EQ, 25-Jun-2019, 338.55, 339.95, 343.50, 335.10, 336.40, 336.85, 339.66, 1270473, 4315.24, 34263, 393270, 30.95
GRASIM, EQ, 25-Jun-2019, 886.65, 886.55, 906.45, 877.05, 900.50, 902.15, 891.23, 1020230, 9092.63, 36188, 447119, 43.83
GRAVITA, EQ, 25-Jun-2019, 59.20, 59.85, 60.00, 57.50, 60.00, 59.00, 58.20, 42332, 24.64, 461, 31029, 73.30
GREAVESCOT, EQ, 25-Jun-2019, 146.30, 145.20, 145.90, 142.70, 143.25, 143.25, 144.15, 131475, 189.52, 2376, 101956, 77.55
GREENLAM, EQ, 25-Jun-2019, 755.10, 740.00, 771.35, 731.00, 732.00, 735.50, 736.73, 7665, 56.47, 250, 6876, 89.71
GREENPLY, EQ, 25-Jun-2019, 161.80, 161.40, 164.80, 158.65, 164.10, 164.00, 162.34, 25826, 41.93, 1576, 15983, 61.89
GREENPOWER, EQ, 25-Jun-2019, 4.75, 4.75, 4.95, 4.70, 4.85, 4.90, 4.86, 128446, 6.24, 174, 104801, 81.59
GRINDWELL, EQ, 25-Jun-2019, 562.10, 562.10, 573.00, 558.25, 572.00, 569.35, 566.07, 6207, 35.14, 940, 3522, 56.74
GROBTEA, EQ, 25-Jun-2019, 342.60, 334.95, 347.40, 334.95, 343.90, 343.90, 340.45, 40, 0.14, 13, 19, 47.50
GRPLTD, EQ, 25-Jun-2019, 980.05, 941.00, 1009.00, 941.00, 1009.00, 1009.00, 982.54, 9, 0.09, 9, 1, 11.11
GRSE, EQ, 25-Jun-2019, 118.10, 116.55, 119.00, 116.55, 117.75, 118.15, 118.56, 57453, 68.12, 839, 44770, 77.92
GRUH, EQ, 25-Jun-2019, 278.00, 277.70, 278.50, 273.25, 274.65, 275.00, 276.89, 863717, 2391.55, 10901, 740580, 85.74
GSCLCEMENT, EQ, 25-Jun-2019, 19.20, 19.05, 19.20, 18.70, 18.85, 19.05, 18.89, 16672, 3.15, 139, 12748, 76.46
