SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ECLFINANCE, NS, 18-Jul-2019, 952.00, 1004.90, 1004.90, 1004.00, 1004.00, 1004.00, 1004.45, 4, 0.04, 3, 2, 50.00
EDELWEISS, EQ, 18-Jul-2019, 161.20, 162.20, 162.20, 156.80, 159.90, 158.80, 160.25, 1798498, 2882.12, 21985, 1168875, 64.99
EDL, BZ, 18-Jul-2019, 4.45, 4.50, 4.50, 4.25, 4.25, 4.25, 4.39, 346, 0.02, 7, -, -
EDUCOMP, BZ, 18-Jul-2019, 1.45, 1.45, 1.50, 1.40, 1.40, 1.40, 1.42, 3013, 0.04, 34, -, -
EHFLNCD, N3, 18-Jul-2019, 930.00, 945.00, 945.00, 918.00, 918.45, 924.01, 922.99, 82, 0.76, 6, 80, 97.56
EHFLNCD, N5, 18-Jul-2019, 814.84, 864.40, 864.40, 780.00, 785.00, 784.71, 790.68, 280, 2.21, 48, 278, 99.29
EHFLNCD, N6, 18-Jul-2019, 842.55, 793.00, 807.00, 771.00, 790.00, 790.00, 799.43, 338, 2.70, 29, 319, 94.38
EICHERMOT, EQ, 18-Jul-2019, 18433.70, 18530.00, 18581.20, 18350.00, 18470.00, 18406.00, 18457.24, 68383, 12621.62, 19985, 13746, 20.10
EIDPARRY, EQ, 18-Jul-2019, 164.45, 164.70, 165.30, 160.70, 162.00, 161.95, 162.51, 86161, 140.02, 3564, 57954, 67.26
EIFFL, SM, 18-Jul-2019, 111.65, 111.40, 111.75, 93.10, 111.75, 111.60, 105.98, 11200, 11.87, 12, 11200, 100.00
EIHAHOTELS, EQ, 18-Jul-2019, 330.70, 338.95, 338.95, 325.75, 330.75, 331.10, 331.27, 479, 1.59, 63, 428, 89.35
EIHOTEL, EQ, 18-Jul-2019, 168.15, 169.30, 169.35, 167.50, 168.00, 167.80, 167.99, 34192, 57.44, 1118, 21496, 62.87
EIMCOELECO, EQ, 18-Jul-2019, 380.20, 376.00, 382.45, 375.00, 380.00, 380.00, 377.85, 174, 0.66, 13, 135, 77.59
EKC, EQ, 18-Jul-2019, 20.85, 21.20, 21.20, 20.05, 20.20, 20.30, 20.49, 91477, 18.74, 347, 73262, 80.09
ELAND, EQ, 18-Jul-2019, 6.55, 6.25, 6.70, 6.25, 6.70, 6.30, 6.32, 4455, 0.28, 20, 4293, 96.36
ELECON, EQ, 18-Jul-2019, 42.05, 41.50, 42.15, 40.20, 40.25, 40.40, 41.07, 31662, 13.00, 691, 25456, 80.40
ELECTCAST, EQ, 18-Jul-2019, 15.45, 15.30, 15.65, 15.00, 15.20, 15.20, 15.42, 57409, 8.85, 210, 37785, 65.82
ELECTHERM, EQ, 18-Jul-2019, 196.10, 196.10, 197.35, 188.15, 190.95, 190.10, 191.92, 7774, 14.92, 272, 6395, 82.26
ELGIEQUIP, EQ, 18-Jul-2019, 264.60, 264.85, 267.35, 260.25, 260.75, 261.60, 263.77, 5262, 13.88, 272, 2983, 56.69
ELGIRUBCO, EQ, 18-Jul-2019, 18.65, 18.35, 19.85, 18.35, 18.80, 18.70, 18.75, 6796, 1.27, 67, 3191, 46.95
EMAMILTD, EQ, 18-Jul-2019, 323.20, 323.00, 325.50, 319.00, 319.70, 321.40, 321.66, 162074, 521.33, 9084, 84114, 51.90
EMAMIPAP, EQ, 18-Jul-2019, 74.60, 75.05, 76.75, 70.90, 70.90, 71.45, 72.42, 3138, 2.27, 97, 2248, 71.64
EMAMIREAL, EQ, 18-Jul-2019, 57.70, 57.20, 57.55, 54.85, 54.85, 55.40, 56.23, 10386, 5.84, 273, 6855, 66.00
EMBASSY, RR, 18-Jul-2019, 380.26, 380.26, 383.00, 380.26, 381.00, 380.99, 381.54, 62000, 236.55, 136, 55200, 89.03
EMCO, BE, 18-Jul-2019, 2.25, 2.20, 2.20, 2.15, 2.20, 2.20, 2.20, 560, 0.01, 6, -, -
EMKAY, EQ, 18-Jul-2019, 68.30, 68.50, 68.50, 66.30, 67.00, 66.75, 66.95, 7684, 5.14, 189, 6412, 83.45
EMMBI, EQ, 18-Jul-2019, 147.25, 146.30, 151.85, 143.00, 145.45, 145.35, 145.16, 15972, 23.19, 375, 7849, 49.14
EMOFSR1RDP, MF, 18-Jul-2019, 7.65, 7.66, 7.95, 7.66, 7.67, 7.67, 7.67, 2563, 0.20, 4, 2563, 100.00
EMOFSR1RGG, MF, 18-Jul-2019, 7.63, 7.95, 7.95, 7.64, 7.76, 7.76, 7.74, 94413, 7.31, 36, 94212, 99.79
ENDURANCE, EQ, 18-Jul-2019, 991.05, 992.00, 1004.40, 953.25, 998.00, 996.85, 985.18, 35878, 353.46, 3921, 22210, 61.90
ENERGYDEV, EQ, 18-Jul-2019, 5.55, 5.55, 5.80, 5.55, 5.70, 5.60, 5.68, 6151, 0.35, 53, 3853, 62.64
ENGINERSIN, EQ, 18-Jul-2019, 108.70, 109.00, 109.20, 104.80, 105.10, 105.20, 106.25, 1447617, 1538.06, 12524, 529345, 36.57
ENIL, EQ, 18-Jul-2019, 413.60, 412.25, 414.00, 406.00, 406.20, 406.40, 407.87, 719, 2.93, 280, 381, 52.99
EON, EQ, 18-Jul-2019, 17.10, 17.55, 17.55, 16.45, 17.45, 17.10, 17.15, 5946, 1.02, 95, 4053, 68.16
EQ30, EQ, 18-Jul-2019, 320.00, 320.00, 320.00, 320.00, 320.00, 320.00, 320.00, 2, 0.01, 1, 2, 100.00
EQUITAS, EQ, 18-Jul-2019, 128.25, 127.95, 129.00, 122.30, 123.10, 122.75, 124.42, 5694035, 7084.65, 17446, 1662647, 29.20
ERFLNCDI, N3, 18-Jul-2019, 810.00, 861.99, 861.99, 861.00, 861.99, 861.99, 861.81, 50, 0.43, 3, 50, 100.00
ERFLNCDI, N4, 18-Jul-2019, 842.00, 895.55, 895.55, 895.55, 895.55, 895.55, 895.55, 10, 0.09, 2, 10, 100.00
ERFLNCDI, N5, 18-Jul-2019, 821.80, 856.00, 856.00, 807.50, 807.50, 812.50, 819.83, 115, 0.94, 10, 115, 100.00
ERFLNCDI, N6, 18-Jul-2019, 848.59, 846.00, 846.00, 805.00, 805.00, 809.09, 815.86, 200, 1.63, 19, 200, 100.00
ERIS, EQ, 18-Jul-2019, 445.45, 444.10, 450.95, 437.00, 437.90, 441.80, 443.37, 31663, 140.38, 1620, 24206, 76.45
EROSMEDIA, EQ, 18-Jul-2019, 15.70, 15.80, 15.85, 14.95, 14.95, 14.95, 15.19, 728435, 110.65, 1853, 504351, 69.24
ESABINDIA, EQ, 18-Jul-2019, 1094.45, 1094.40, 1095.95, 1065.00, 1065.10, 1076.35, 1079.79, 3255, 35.15, 332, 2533, 77.82
ESCORTS, EQ, 18-Jul-2019, 539.10, 539.70, 543.75, 527.00, 529.00, 529.15, 534.16, 1544366, 8249.35, 45100, 338437, 21.91
ESSARSHPNG, EQ, 18-Jul-2019, 8.70, 8.55, 9.10, 8.55, 9.00, 9.00, 8.76, 13356, 1.17, 91, 8859, 66.33
ESSELPACK, EQ, 18-Jul-2019, 130.00, 129.20, 130.35, 129.20, 129.80, 129.95, 129.92, 149043, 193.63, 2200, 114055, 76.52
ESTER, EQ, 18-Jul-2019, 28.70, 28.65, 28.85, 26.75, 27.20, 27.50, 27.72, 205589, 56.99, 881, 173756, 84.52
EUROMULTI, BE, 18-Jul-2019, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 44, 0.00, 4, -, -
EUROTEXIND, EQ, 18-Jul-2019, 12.70, 12.40, 12.40, 12.40, 12.40, 12.40, 12.40, 325, 0.04, 2, 325, 100.00
EVEREADY, EQ, 18-Jul-2019, 71.25, 70.00, 72.30, 70.00, 72.10, 71.90, 71.41, 118056, 84.30, 1296, 88652, 75.09
EVERESTIND, EQ, 18-Jul-2019, 382.70, 382.55, 384.95, 378.15, 378.15, 379.30, 381.10, 9133, 34.81, 539, 6396, 70.03
EXCEL, BE, 18-Jul-2019, 1.70, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 5390, 0.09, 12, -, -
EXCELCROP, EQ, 18-Jul-2019, 2933.45, 2934.00, 2969.00, 2891.20, 2905.00, 2908.10, 2922.28, 1735, 50.70, 231, 1346, 77.58
EXCELINDUS, EQ, 18-Jul-2019, 951.10, 951.10, 957.75, 900.10, 914.90, 910.00, 927.23, 6757, 62.65, 844, 4515, 66.82
EXIDEIND, EQ, 18-Jul-2019, 205.20, 204.05, 206.15, 199.05, 200.75, 201.45, 202.50, 1358670, 2751.35, 17592, 584179, 43.00
EXPLEOSOL, EQ, 18-Jul-2019, 377.00, 375.00, 389.95, 375.00, 377.00, 377.00, 377.27, 4801, 18.11, 1170, 3522, 73.36
FACT, EQ, 18-Jul-2019, 39.20, 38.60, 38.60, 37.10, 37.60, 37.55, 37.70, 254586, 95.98, 2676, 42959, 16.87
FAIRCHEM, EQ, 18-Jul-2019, 539.60, 542.35, 552.95, 525.05, 530.00, 528.80, 534.50, 9410, 50.30, 388, 7689, 81.71
FCL, EQ, 18-Jul-2019, 33.20, 33.40, 33.45, 31.05, 31.75, 31.55, 32.21, 87830, 28.29, 1000, 52171, 59.40
FCONSUMER, EQ, 18-Jul-2019, 36.90, 37.20, 37.20, 36.00, 36.20, 36.10, 36.26, 644941, 233.86, 3493, 362812, 56.26
FCSSOFT, EQ, 18-Jul-2019, 0.25, 0.20, 0.30, 0.20, 0.30, 0.25, 0.25, 1794031, 4.46, 511, 1639662, 91.40
FDC, EQ, 18-Jul-2019, 169.35, 169.30, 169.30, 161.80, 162.45, 163.40, 163.94, 40658, 66.65, 1138, 27265, 67.06
FEDERALBNK, EQ, 18-Jul-2019, 103.15, 103.10, 103.35, 98.80, 99.00, 99.15, 100.71, 15869467, 15982.00, 60406, 5091734, 32.09
FEL, EQ, 18-Jul-2019, 30.55, 30.55, 30.80, 30.00, 30.00, 30.05, 30.28, 194604, 58.93, 524, 177007, 90.96
FELDVR, EQ, 18-Jul-2019, 28.75, 28.00, 28.65, 27.50, 28.50, 27.70, 27.87, 7740, 2.16, 79, 3872, 50.03
FIEMIND, EQ, 18-Jul-2019, 439.20, 436.00, 440.10, 415.10, 418.20, 418.10, 424.40, 10584, 44.92, 778, 6776, 64.02
FILATEX, EQ, 18-Jul-2019, 47.45, 47.00, 51.80, 46.10, 48.25, 48.55, 49.69, 1268784, 630.46, 8207, 458382, 36.13
FINCABLES, EQ, 18-Jul-2019, 383.60, 387.90, 400.95, 382.25, 385.60, 384.65, 391.66, 69238, 271.18, 4461, 26198, 37.84
FINEORG, EQ, 18-Jul-2019, 1436.95, 1450.00, 1500.00, 1450.00, 1464.00, 1462.95, 1471.92, 22451, 330.46, 1569, 17511, 78.00
FINPIPE, EQ, 18-Jul-2019, 520.05, 520.05, 520.05, 511.45, 515.15, 516.10, 515.75, 14839, 76.53, 1045, 9361, 63.08
FLEXITUFF, EQ, 18-Jul-2019, 24.10, 23.70, 28.40, 22.25, 23.15, 23.45, 23.55, 6967, 1.64, 215, 4095, 58.78
FLFL, EQ, 18-Jul-2019, 466.45, 467.45, 467.95, 453.90, 455.55, 457.85, 464.70, 61151, 284.17, 769, 59126, 96.69
FMGOETZE, EQ, 18-Jul-2019, 568.50, 566.70, 584.85, 561.05, 563.00, 563.25, 573.16, 3324, 19.05, 651, 1624, 48.86
FMNL, EQ, 18-Jul-2019, 33.90, 32.25, 34.25, 32.25, 32.25, 32.25, 32.70, 6976, 2.28, 138, 5864, 84.06
FOCUS, SM, 18-Jul-2019, 151.00, 150.00, 150.00, 150.00, 150.00, 150.00, 150.00, 4000, 6.00, 2, 4000, 100.00
FORTIS, EQ, 18-Jul-2019, 130.35, 130.40, 132.25, 128.60, 129.70, 129.40, 130.45, 555520, 724.69, 4341, 343706, 61.87
FOSECOIND, EQ, 18-Jul-2019, 1241.65, 1250.00, 1250.00, 1211.00, 1234.00, 1229.95, 1230.16, 412, 5.07, 222, 153, 37.14
FOURTHDIM, SM, 18-Jul-2019, 15.50, 15.50, 15.50, 15.50, 15.50, 15.50, 15.50, 1000, 0.16, 1, 1000, 100.00
FRETAIL, EQ, 18-Jul-2019, 428.25, 428.10, 433.45, 420.50, 422.60, 424.05, 424.22, 69675, 295.57, 3414, 28643, 41.11
FSC, EQ, 18-Jul-2019, 604.70, 607.95, 607.95, 588.05, 594.00, 591.55, 593.88, 6012, 35.70, 271, 5355, 89.07
FSL, EQ, 18-Jul-2019, 53.25, 53.30, 53.90, 52.70, 53.10, 53.20, 53.32, 1249745, 666.33, 8016, 469289, 37.55
GABRIEL, EQ, 18-Jul-2019, 106.10, 105.00, 105.70, 102.25, 103.95, 103.35, 104.18, 40744, 42.45, 967, 20688, 50.78
GAEL, EQ, 18-Jul-2019, 138.25, 138.25, 140.40, 136.10, 139.00, 139.15, 139.19, 19304, 26.87, 318, 12715, 65.87
GAIL, EQ, 18-Jul-2019, 143.40, 144.00, 144.20, 141.00, 141.75, 141.95, 142.36, 6315213, 8990.12, 52050, 3703016, 58.64
GAL, EQ, 18-Jul-2019, 3.95, 3.90, 4.05, 3.55, 3.75, 3.75, 3.70, 19464, 0.72, 70, 11384, 58.49
GALAXYSURF, EQ, 18-Jul-2019, 1234.90, 1238.00, 1244.95, 1219.35, 1231.00, 1238.15, 1231.53, 6355, 78.26, 524, 3803, 59.84
GALLANTT, EQ, 18-Jul-2019, 36.30, 37.35, 38.00, 35.30, 35.50, 35.65, 35.83, 5107, 1.83, 58, 3303, 64.68
GALLISPAT, EQ, 18-Jul-2019, 30.60, 30.25, 30.65, 30.15, 30.30, 30.35, 30.38, 9382, 2.85, 71, 6497, 69.25
GAMMNINFRA, EQ, 18-Jul-2019, 0.40, 0.40, 0.40, 0.35, 0.40, 0.40, 0.37, 370669, 1.37, 113, 290801, 78.45
GANDHITUBE, EQ, 18-Jul-2019, 339.85, 331.40, 357.40, 331.40, 334.95, 333.15, 336.03, 1849, 6.21, 135, 1664, 89.99
GANECOS, EQ, 18-Jul-2019, 280.45, 277.00, 280.95, 268.10, 275.00, 271.85, 274.56, 10231, 28.09, 288, 8208, 80.23
GANESHHOUC, EQ, 18-Jul-2019, 35.90, 35.90, 39.10, 35.85, 37.05, 37.20, 37.44, 91334, 34.19, 872, 46461, 50.87
GANGESSECU, EQ, 18-Jul-2019, 42.00, 41.05, 41.05, 41.00, 41.00, 41.00, 41.00, 2260, 0.93, 4, 2260, 100.00
GANGOTRI, BZ, 18-Jul-2019, 0.95, 0.95, 0.95, 0.90, 0.90, 0.95, 0.95, 149, 0.00, 5, -, -
GARDENSILK, EQ, 18-Jul-2019, 13.50, 13.45, 13.50, 13.00, 13.35, 13.10, 13.28, 7278, 0.97, 113, 5116, 70.29
GARFIBRES, EQ, 18-Jul-2019, 1200.20, 1200.10, 1212.75, 1194.30, 1196.00, 1204.25, 1203.95, 4347, 52.34, 211, 4011, 92.27
GATI, EQ, 18-Jul-2019, 69.80, 70.20, 70.20, 67.00, 67.00, 67.25, 67.78, 240500, 163.02, 2132, 110918, 46.12
GAYAHWS, EQ, 18-Jul-2019, 0.75, 0.75, 0.75, 0.70, 0.70, 0.70, 0.71, 17943, 0.13, 13, 17942, 99.99
GAYAPROJ, EQ, 18-Jul-2019, 142.10, 141.00, 144.30, 139.65, 144.30, 142.35, 141.81, 29282, 41.53, 1327, 20241, 69.12
GDL, EQ, 18-Jul-2019, 117.65, 117.65, 119.35, 115.00, 117.55, 118.30, 116.58, 82823, 96.55, 2459, 69441, 83.84
GEECEE, EQ, 18-Jul-2019, 111.55, 111.00, 111.90, 108.50, 108.50, 110.00, 110.60, 7842, 8.67, 297, 5988, 76.36
GENESYS, EQ, 18-Jul-2019, 103.05, 102.65, 102.65, 98.00, 100.90, 100.80, 100.21, 9742, 9.76, 196, 8165, 83.81
GENUSPAPER, EQ, 18-Jul-2019, 4.75, 4.80, 4.80, 4.35, 4.80, 4.70, 4.62, 91362, 4.22, 143, 63156, 69.13
GENUSPOWER, EQ, 18-Jul-2019, 20.60, 20.20, 20.60, 19.10, 19.45, 19.20, 19.73, 250867, 49.50, 1037, 210240, 83.81
GEOJITFSL, EQ, 18-Jul-2019, 29.85, 30.00, 30.15, 28.95, 29.15, 29.25, 29.63, 93716, 27.77, 1009, 69843, 74.53
GEPIL, EQ, 18-Jul-2019, 853.80, 842.65, 851.90, 836.70, 845.00, 844.20, 845.02, 6619, 55.93, 1533, 4637, 70.06
GESHIP, EQ, 18-Jul-2019, 260.80, 259.00, 262.80, 255.50, 258.00, 258.30, 259.27, 56386, 146.19, 867, 40442, 71.72
GET&D, EQ, 18-Jul-2019, 223.15, 223.15, 223.70, 215.00, 216.40, 216.00, 218.35, 17502, 38.22, 1331, 11346, 64.83
GHCL, EQ, 18-Jul-2019, 220.15, 222.70, 222.70, 212.10, 213.50, 213.25, 216.62, 93282, 202.06, 2203, 77294, 82.86
GICHSGFIN, EQ, 18-Jul-2019, 255.80, 255.80, 259.50, 247.55, 247.75, 248.85, 252.16, 48212, 121.57, 2815, 21836, 45.29
GICRE, EQ, 18-Jul-2019, 226.10, 225.45, 228.50, 224.50, 225.70, 225.50, 226.00, 79953, 180.69, 2372, 47300, 59.16
GILLANDERS, EQ, 18-Jul-2019, 38.70, 38.50, 38.50, 36.60, 36.60, 37.10, 38.04, 1260, 0.48, 24, 1099, 87.22
GILLETTE, EQ, 18-Jul-2019, 7001.70, 7020.00, 7100.00, 6964.90, 7045.00, 7064.75, 7041.48, 3025, 213.00, 1126, 2129, 70.38
GINNIFILA, EQ, 18-Jul-2019, 9.00, 9.10, 9.35, 8.60, 9.00, 8.95, 8.94, 20606, 1.84, 105, 17701, 85.90
GIPCL, EQ, 18-Jul-2019, 72.80, 73.10, 73.10, 70.55, 71.15, 71.25, 71.88, 22677, 16.30, 406, 13419, 59.17
GKWLIMITED, EQ, 18-Jul-2019, 608.60, 586.95, 649.35, 586.90, 649.30, 640.25, 625.58, 225, 1.41, 44, 91, 40.44
GLAXO, EQ, 18-Jul-2019, 1184.30, 1184.55, 1193.00, 1166.00, 1170.00, 1170.50, 1174.24, 11559, 135.73, 1071, 9367, 81.04
GLENMARK, EQ, 18-Jul-2019, 446.55, 446.70, 448.50, 438.25, 439.70, 440.85, 442.23, 783574, 3465.22, 31273, 204362, 26.08
GLOBAL, SM, 18-Jul-2019, 94.00, 108.75, 108.75, 78.15, 94.15, 94.15, 90.21, 5000, 4.51, 4, 2000, 40.00
GLOBALVECT, EQ, 18-Jul-2019, 54.50, 55.90, 55.90, 52.25, 52.35, 52.45, 53.75, 3084, 1.66, 91, 2409, 78.11
GLOBOFFS, EQ, 18-Jul-2019, 7.40, 7.45, 7.60, 7.05, 7.05, 7.10, 7.30, 11532, 0.84, 76, 9015, 78.17
GLOBUSSPR, EQ, 18-Jul-2019, 122.65, 122.10, 123.50, 118.00, 119.95, 120.20, 121.69, 20232, 24.62, 838, 12864, 63.58
GMBREW, EQ, 18-Jul-2019, 420.00, 417.00, 419.85, 401.20, 404.65, 405.35, 407.18, 20906, 85.13, 1392, 7977, 38.16
GMDCLTD, EQ, 18-Jul-2019, 72.80, 72.25, 72.80, 71.15, 72.10, 71.60, 72.11, 43771, 31.56, 839, 31245, 71.38
GMMPFAUDLR, EQ, 18-Jul-2019, 1328.00, 1328.00, 1364.90, 1312.25, 1348.00, 1346.75, 1351.00, 4001, 54.05, 474, 2345, 58.61
GMRINFRA, EQ, 18-Jul-2019, 15.05, 15.00, 15.15, 14.70, 14.90, 14.85, 14.90, 9267276, 1381.27, 2962, 4700609, 50.72
GNA, EQ, 18-Jul-2019, 265.05, 265.05, 266.00, 257.00, 259.20, 260.00, 260.27, 38043, 99.02, 1648, 17675, 46.46
GNFC, EQ, 18-Jul-2019, 229.50, 229.50, 229.50, 223.20, 223.90, 224.05, 225.48, 154035, 347.32, 4670, 72604, 47.13
GOACARBON, EQ, 18-Jul-2019, 313.05, 312.95, 315.95, 304.65, 306.80, 307.60, 310.40, 40381, 125.34, 1747, 12440, 30.81
GOCLCORP, EQ, 18-Jul-2019, 239.60, 242.95, 243.00, 232.00, 232.00, 237.50, 237.05, 4192, 9.94, 167, 2501, 59.66
GODFRYPHLP, EQ, 18-Jul-2019, 773.25, 774.30, 790.00, 769.00, 781.00, 782.35, 778.51, 34705, 270.18, 1932, 17453, 50.29
GODREJAGRO, EQ, 18-Jul-2019, 495.50, 493.20, 494.90, 486.50, 488.70, 487.90, 489.77, 128053, 627.17, 1778, 114967, 89.78
GODREJCP, EQ, 18-Jul-2019, 644.35, 645.95, 651.90, 639.00, 642.60, 644.10, 645.87, 653799, 4222.69, 21692, 290164, 44.38
GODREJIND, EQ, 18-Jul-2019, 476.35, 473.00, 486.90, 473.00, 482.05, 483.70, 480.67, 147075, 706.95, 8446, 93791, 63.77
GODREJPROP, EQ, 18-Jul-2019, 989.90, 989.90, 997.00, 970.00, 977.00, 977.25, 981.76, 152367, 1495.88, 12236, 56890, 37.34
GOENKA, BZ, 18-Jul-2019, 0.30, 0.30, 0.30, 0.25, 0.25, 0.25, 0.25, 16513, 0.04, 23, -, -
GOKEX, EQ, 18-Jul-2019, 94.75, 94.15, 94.80, 91.10, 91.25, 91.55, 92.87, 25962, 24.11, 355, 20501, 78.97
GOKUL, BE, 18-Jul-2019, 12.90, 12.40, 13.20, 12.40, 12.80, 13.00, 13.01, 1108, 0.14, 35, -, -
GOKULAGRO, BE, 18-Jul-2019, 11.65, 12.20, 12.20, 11.65, 11.90, 11.95, 11.99, 6800, 0.82, 47, -, -
GOLDBEES, EQ, 18-Jul-2019, 3048.65, 3070.20, 3103.10, 3070.15, 3098.35, 3096.25, 3091.30, 49565, 1532.20, 2081, 35122, 70.86
GOLDENTOBC, EQ, 18-Jul-2019, 32.50, 32.50, 32.80, 29.25, 30.10, 30.15, 30.68, 534, 0.16, 30, 292, 54.68
GOLDIAM, EQ, 18-Jul-2019, 109.90, 109.00, 110.95, 107.00, 107.00, 107.05, 107.82, 31210, 33.65, 648, 18624, 59.67
GOLDSHARE, EQ, 18-Jul-2019, 3071.95, 3095.00, 3109.80, 3086.00, 3105.00, 3102.50, 3097.82, 1359, 42.10, 198, 1022, 75.20
GOLDTECH, EQ, 18-Jul-2019, 10.60, 10.60, 11.05, 10.25, 10.65, 10.60, 10.64, 17861, 1.90, 143, 8769, 49.10
GOODLUCK, EQ, 18-Jul-2019, 64.70, 64.35, 64.40, 62.35, 63.20, 63.05, 63.72, 8727, 5.56, 178, 7657, 87.74
GPIL, EQ, 18-Jul-2019, 193.55, 196.40, 196.40, 185.25, 188.50, 187.50, 191.01, 41970, 80.17, 1740, 19299, 45.98
GPPL, EQ, 18-Jul-2019, 81.50, 81.50, 82.40, 80.55, 81.00, 81.15, 81.24, 50995, 41.43, 776, 35832, 70.27
GPTINFRA, EQ, 18-Jul-2019, 42.50, 42.50, 44.00, 41.25, 41.25, 41.40, 42.01, 2162, 0.91, 47, 1376, 63.64
GRANULES, EQ, 18-Jul-2019, 94.70, 94.05, 95.00, 93.10, 93.25, 93.55, 94.16, 143061, 134.70, 1978, 72856, 50.93
GRAPHITE, EQ, 18-Jul-2019, 301.45, 301.45, 303.45, 281.00, 285.50, 285.75, 291.36, 1186003, 3455.60, 35459, 429632, 36.23
GRASIM, EQ, 18-Jul-2019, 926.70, 924.95, 926.45, 905.45, 906.50, 907.70, 913.69, 692689, 6329.06, 28649, 323449, 46.69
GRAVITA, EQ, 18-Jul-2019, 50.50, 50.80, 50.80, 43.85, 46.45, 44.90, 47.00, 97769, 45.95, 1217, 58297, 59.63
GREAVESCOT, EQ, 18-Jul-2019, 134.15, 134.15, 136.70, 133.85, 136.60, 136.05, 135.85, 183036, 248.66, 4769, 109559, 59.86
GREENLAM, EQ, 18-Jul-2019, 751.30, 736.00, 786.35, 736.00, 769.00, 765.10, 752.10, 1674, 12.59, 104, 1473, 87.99
GREENPLY, BE, 18-Jul-2019, 136.10, 129.30, 136.10, 129.30, 129.30, 129.30, 129.72, 73022, 94.73, 494, -, -
GREENPOWER, EQ, 18-Jul-2019, 4.90, 5.10, 5.10, 4.70, 4.95, 4.95, 4.94, 303051, 14.98, 424, 174044, 57.43
GRINDWELL, EQ, 18-Jul-2019, 585.05, 581.45, 585.00, 573.00, 585.00, 580.80, 578.17, 3078, 17.80, 382, 1286, 41.78
GROBTEA, EQ, 18-Jul-2019, 298.00, 291.05, 298.55, 278.05, 290.50, 290.50, 288.37, 218, 0.63, 25, 199, 91.28
GRPLTD, EQ, 18-Jul-2019, 925.00, 903.00, 931.95, 903.00, 925.05, 929.00, 925.00, 7, 0.06, 7, 0, 0.00
GRSE, EQ, 18-Jul-2019, 125.80, 126.00, 135.80, 125.95, 131.00, 131.85, 131.94, 978042, 1290.47, 17806, 440168, 45.01
GRUH, EQ, 18-Jul-2019, 283.80, 283.60, 285.55, 281.10, 282.10, 282.30, 283.37, 541557, 1534.62, 15916, 462331, 85.37
GSCLCEMENT, EQ, 18-Jul-2019, 19.30, 19.00, 19.50, 19.00, 19.10, 19.10, 19.24, 9792, 1.88, 72, 8114, 82.86
GSFC, EQ, 18-Jul-2019, 87.30, 87.40, 87.80, 86.75, 87.10, 87.00, 87.20, 479120, 417.78, 3728, 192861, 40.25
GSKCONS, EQ, 18-Jul-2019, 7538.40, 7540.00, 7540.00, 7408.25, 7494.80, 7474.05, 7464.51, 13274, 990.84, 3689, 6903, 52.00
GSPL, EQ, 18-Jul-2019, 209.45, 211.00, 214.40, 204.10, 210.00, 208.65, 209.78, 254078, 533.01, 7063, 149127, 58.69
GSS, EQ, 18-Jul-2019, 45.00, 42.75, 42.75, 42.75, 42.75, 42.75, 42.75, 2850, 1.22, 61, 2850, 100.00
GTL, EQ, 18-Jul-2019, 2.60, 2.60, 2.65, 2.50, 2.60, 2.60, 2.60, 30028, 0.78, 46, 26823, 89.33
GTLINFRA, EQ, 18-Jul-2019, 0.70, 0.75, 0.75, 0.65, 0.70, 0.65, 0.69, 2636657, 18.08, 328, 1902637, 72.16
GTNIND, EQ, 18-Jul-2019, 7.00, 6.60, 7.50, 6.40, 6.55, 6.60, 6.70, 10334, 0.69, 81, 6798, 65.78
GTNTEX, EQ, 18-Jul-2019, 8.15, 7.55, 8.45, 7.55, 8.45, 8.45, 7.80, 1406, 0.11, 23, 1287, 91.54
GTPL, EQ, 18-Jul-2019, 88.70, 87.25, 95.80, 85.35, 90.00, 89.25, 91.22, 678801, 619.22, 6599, 218535, 32.19
GUFICBIO, EQ, 18-Jul-2019, 70.20, 70.45, 70.85, 68.30, 69.50, 69.45, 69.65, 21258, 14.81, 438, 15057, 70.83
GUJALKALI, EQ, 18-Jul-2019, 487.75, 487.95, 490.90, 472.15, 474.00, 474.20, 480.18, 17668, 84.84, 2017, 12125, 68.63
GUJAPOLLO, EQ, 18-Jul-2019, 126.80, 134.70, 134.70, 120.45, 120.45, 123.05, 124.98, 458, 0.57, 98, 241, 52.62
GUJFLUORO, EQ, 18-Jul-2019, 925.20, 925.20, 954.00, 916.10, 952.00, 941.10, 934.52, 63061, 589.32, 3490, 41624, 66.01
GUJGASLTD, EQ, 18-Jul-2019, 164.00, 164.00, 165.40, 161.60, 163.05, 163.10, 163.55, 211666, 346.18, 6277, 171652, 81.10
GUJRAFFIA, BE, 18-Jul-2019, 11.20, 10.80, 10.80, 10.80, 10.80, 10.80, 10.80, 100, 0.01, 1, -, -
GULFOILLUB, EQ, 18-Jul-2019, 838.10, 848.90, 848.90, 811.50, 815.20, 823.05, 827.42, 6628, 54.84, 404, 5143, 77.60
